lote,id,gerador,tecnica,saida,inventa_sinal,perde_sinal,insere_diagnostico,insere_urgencia_juiz,insere_urgencia_regra,fala_conduta,especie_juiz,especie_regra,juiz
dev,p31,llama3.2:3b,hyde_reescrita,"""Quadro Clínico: Lesão Gengival Aguda - Gato. O animal apresenta dor intensa, lesão purulenta na gengiva superior esquerda, alongamento e cor alterada (vermelha) das orelhas, sugerindo lesão tóxica. Possível causa: ingestão de paracetamol, levando a necrose tóxica e inflamação. A conduta esperada inclui exame completo, coleta de amostras para laboratório, tratamento suporte com antibióticos e analgésicos, monitoramento da lesão gengival e observação de sinais de deterioração. A administração de antidoto específico para paracetamol (N-acetilcisteína) é essencial para prevenir danos renais e hepáticos.""",lesão purulenta na gengiva superior esquerda;alongamento das orelhas;cor vermelha das orelhas,,necrose tóxica;inflamação,0,0,1,mantida,ok,gemini-3.1-flash-lite
dev,p31,llama3.2:3b,mq_relato,sintomas de dor e lesões bucais em gatos efeitos tóxicos do paracetamol em gatos tratamento de dor e lesões bucais em gatos com paracetamol ingerido,lesões bucais,gengiva arroxeada;orelhas arroxeadas,,0,0,1,mantida,ok,gemini-3.1-flash-lite
dev,p31,llama3.2:3b,hyde_relato,"**Quadro Clínico:** Gato apresenta sintomas de dor, com inchaço e cor alterada (arroxeada) nas gengivas e orelhas, sugerindo possíveis lesões ou infecções. **Causas Possíveis:** Lesões traumáticas, infecções virais ou bacterianas, alergias ou reações adversas a medicamentos. **Conduta Esperada:** Realizar exame físico detalhado, coleta de amostras de material para diagnóstico (se necessário), administração de analgésicos e anti-inflamatórios, observação cuidadosa do animal para monitoramento de evolução do quadro clínico.",inchaço nas gengivas,,lesões traumáticas;infecções virais;infecções bacterianas;alergias;reações adversas a medicamentos,0,0,1,mantida,ok,gemini-3.1-flash-lite
dev,p32,llama3.2:3b,reescrita,"Cachorro apresentando picada de abelha, sintoma de edema facial agudo, lesão na pele com inflamação e dor, e alteração respiratória.",edema facial agudo;lesão na pele,,,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p32,llama3.2:3b,mq_reescrita,sintomas de picada de abelha em cães reações alérgicas graves em cães após picada de abelha tratamento de edema facial agudo em cães devido a picada de abelha,edema facial agudo,focinho inchando;olhos inchando;respiração ruidosa,reações alérgicas graves,1,0,1,mantida,ok,gemini-3.1-flash-lite
dev,p32,llama3.2:3b,hyde_reescrita,"""Edema Facial Agudo em Cachorro: Protocolo Clínico  O paciente apresenta quadro clínico de edema facial agudo, caracterizado por lesão na pele com inflamação e dor, além de sintomas respiratórios alterados. A conduta esperada é a avaliação imediata do paciente, com exame físico detalhado e coleta de amostras de suco para análise de antígenos de abelha (Aa) e testes de reação cutânea. O tratamento inclui administração de epinefrina intravenosa, antihistamínicos e anti-inflamatórios, além de medidas de suporte, como oxigênio e monitoramento da pressão arterial. Em casos graves, pode ser necessário procedimento cirúrgico para remoção da lesão e tratamento de suporte contínuo.""",edema facial agudo;lesão na pele,focinho inchando;olhos inchando,,1,1,1,mantida,ok,gemini-3.1-flash-lite
dev,p32,llama3.2:3b,mq_relato,sintomas de picada de abelha em cães reações alérgicas graves em cães picados por abelhas tratamento de picada de abelha em cães com sintomas respiratórios,,focinho inchando;olhos inchando,reações alérgicas graves,1,0,1,mantida,ok,gemini-3.1-flash-lite
dev,p32,llama3.2:3b,hyde_relato,"""Quadro Clínico: Infecção por Pólen e Veneno de Abelha (Pollen and Bee Venom Allergy). O paciente apresenta sintomas de picada de abelha, incluindo inchaço localizado no focinho (inchaço facial, edema), que está aumentando ao longo do tempo. Além disso, o paciente apresenta sintomas respiratórios, como alterações na respiração (ruidosidade), e visual (olhos inchados). A conduta esperada inclui a administração de anti-histamínicos orais para controlar a reação alérgica, aplicação de compressas frias no focinho para reduzir o inchaço e, se necessário, administração de epinefrina subcutânea para estabilizar o paciente. Monitorar a situação e procurar atendimento veterinário imediato se os sintomas piorarem ou se o paciente apresentar dificuldade para respirar.""",,,Infecção por Pólen e Veneno de Abelha,1,1,1,mantida,omitida,gemini-3.1-flash-lite
dev,p33,llama3.2:3b,reescrita,"Cachorro idoso com histórico de doença cardíaca, apresentando tosse noturna e dificuldade para se locomover, possivelmente relacionada ao sopro no coração.",,,,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p33,llama3.2:3b,mq_reescrita,sintomas respiratórios em cães idosos com doença cardíaca possíveis causas de tosse noturna em cães com histórico cardíaco tratamento para dificuldade respiratória associada ao sopro no coração em cães idosos,,tosse noturna;cansaço ao andar,,0,0,1,mantida,ok,gemini-3.1-flash-lite
dev,p33,llama3.2:3b,hyde_reescrita,"**Protocolo Clínico: Insuficiência Cardíaca Idosa - Sopro no Coração**   O paciente é um cachorro idoso com histórico de doença cardíaca, apresentando sintomas de tosse noturna e dificuldade para se locomover, sugerindo insuficiência cardíaca aguda. O sopro no coração (S3) é um som auscultado no peito, indicativo de insuficiência cardíaca, caracterizado por um som de ""bom-bom"" ou ""tum-tum"" associado ao batimento cardíaco. A conduta esperada inclui avaliação completa do paciente, com exames complementares (ECG, radiografias torácicas, etc.) para confirmar a suspeita de insuficiência cardíaca, além de ajustes no tratamento antihistamínicos e anti-inflamatórios para aliviar a tosse noturna, e consideração de medicamentos cardiotônicos para estabilizar a função cardíaca.",S3;som de bom-bom ou tum-tum,,Insuficiência Cardíaca Idosa;insuficiência cardíaca aguda,0,0,1,mantida,ok,gemini-3.1-flash-lite
dev,p33,llama3.2:3b,mq_relato,sintomas de insuficiência cardíaca em cães idosos tossir noturno em cães com doença cardíaca cachorro idoso com sopro no coração: conduta de apoio e conforto,,cansaço ao andar,insuficiência cardíaca,0,0,1,mantida,ok,gemini-3.1-flash-lite
dev,p33,llama3.2:3b,hyde_relato,"""Quadro Clínico: Insuficiência Cardíaca Canina (ICC) - Fase Aguda. O paciente apresenta sintomas de dificuldade respiratória, como tossido noturno, e diminuição da mobilidade, manifestada pela dificuldade em se locomover até a cozinha. A ICC é uma condição crônica que afeta a função cardíaca, levando a uma redução da capacidade cardíaca e, consequentemente, à insuficiência cardíaca. Possíveis causas incluem doenças cardíacas pré-existentes, como cardiomiopatia ou valvulopatia, ou complicações como insuficiência cardíaca congestiva. A conduta esperada inclui monitoramento contínuo da conduta do paciente, ajustes na medicação anti-arrítmica e diurética, além de recomendações de reposição de líquidos e eletrólitos, e possivelmente, a administração de medicamentos para aliviar a dor e a falta de ar. É fundamental realizar exames complementares, como ecocardiograma e radiografia torácica, para avaliar a extensão da doença e ajustar o plano de tratamento conforme necessário.""",,,Insuficiência Cardíaca Canina;cardiomiopatia;valvulopatia;insuficiência cardíaca congestiva,0,0,1,mantida,ok,gemini-3.1-flash-lite
dev,p34,llama3.2:3b,reescrita,"Gato apresentando fraqueza repentina, dificuldade em levantar a cabeça e gengiva pálida.",,,,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p34,llama3.2:3b,mq_reescrita,sintomas de desidratação aguda em gatos causas possíveis de fraqueza repentina em gatos diagnóstico de anemia em gatos com gengiva pálida,,fraqueza repentina;dificuldade em levantar a cabeça,desidratação aguda;anemia,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p34,llama3.2:3b,hyde_reescrita,"""Quadro clínico: Gato apresenta fraqueza repentina, dificuldade em levantar a cabeça e gengiva pálida, sugestiva de anemia megaloblástica, possivelmente causada por deficiência de vitamina B12. A conduta esperada inclui exame completo, incluindo hematologia, bioquímica e radiografia óssea, além de avaliação da função gastrointestinal e da presença de sintomas de desidratação. O tratamento deve incluir administração de suplementação de vitamina B12, hidratação intravenosa e monitoramento cuidadoso, com possibilidade de intervenção cirúrgica para identificar e tratar possíveis causas subjacentes.""",radiografia óssea,,anemia megaloblástica;deficiência de vitamina B12,0,0,1,mantida,ok,gemini-3.1-flash-lite
dev,p34,llama3.2:3b,mq_relato,sintomas de desidratação aguda em gatos causas possíveis de desidratação em gatos sinalização clínica de insuficiência renal aguda em gatos,,fraqueza repentina;dificuldade em levantar a cabeça;gengiva pálida,desidratação aguda;insuficiência renal aguda,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p34,llama3.2:3b,hyde_relato,"""Quadro Clínico: Hipotonia aguda, incoordenação e debilidade muscular, acompanhada de perda de peso e desnutrição, com manifestação de gingivite severa, caracterizada pela cor branca das gengivas, indicando possíveis sintomas de desidratação, desnutrição e infecção bucal. Possíveis causas incluem desidratação aguda, diabetes mellitus, doenças hepáticas ou renais, infecções bucais, lesões ou trauma, ou condições nutricionais inadequadas. A conduta esperada inclui avaliação completa do animal, coleta de amostras para exames laboratoriais, tratamento de suporte, como hidratação intravenosa e nutrição enteral, e tratamento específico para a causa subjacente, como medicamentos para a diabetes ou antibióticos para infecções bucais.""",Hipotonia aguda;incoordenação;debilidade muscular;perda de peso;desnutrição;gingivite severa,,diabetes mellitus;doenças hepáticas;doenças renais,0,0,1,mantida,omitida,gemini-3.1-flash-lite
dev,p35,llama3.2:3b,reescrita,"Cão de dois meses com histórico de atraso na vacinação, apresentando paralisia, diarreia sanguinolenta e mau cheiro, com perda de apetite e mudança de comportamento.",paralisia;mudança de comportamento,murcho,,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p35,llama3.2:3b,mq_reescrita,sintomas de paralisia aguda em cães diarreia sanguinolenta causada por qual patógeno efeitos da falta de vacinação em cães de dois meses,paralisia,parou de comer;murcho,,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p35,llama3.2:3b,hyde_reescrita,"""Paralisia aguda em cão de dois meses, caracterizada pela imobilidade muscular, acompanhada de diarreia sanguinolenta, mau cheiro, perda de apetite e mudança de comportamento, sugere uma infecção bacteriana grave, como a leptospirose ou a salmonelose, que pode ter sido causada pelo atraso na vacinação. A conduta esperada inclui a administração imediata de antibióticos específicos, monitoramento cuidadoso da condição clínica, realização de exames laboratoriais para confirmação da diagnóstico e, se necessário, intervenção veterinária agressiva, incluindo suporte respiratório e circulatório, para prevenir complicações graves, como a insuficiência renal ou hepática.""",paralisia;imobilidade muscular;mudança de comportamento,murcho,leptospirose;salmonelose;insuficiência renal;insuficiência hepática,1,1,1,mantida,ok,gemini-3.1-flash-lite
dev,p35,llama3.2:3b,mq_relato,sintomas de diarreia com sangue em cães possíveis causas de diarreia com sangue em cães recomendações para tratamento de diarreia com sangue em cães,,filhote;atraso vacinal;parou de comer;cheiro forte;murcho,,0,0,1,mantida,ok,gemini-3.1-flash-lite
dev,p35,llama3.2:3b,hyde_relato,"""Quadro Clínico: Diarreia Hemorrágica Aguda em Cão de Estimação de 2 meses. O animal apresenta uma diarreia com sangue e cheiro forte, acompanhada de perda de apetite e mudança no comportamento. Isso pode ser indicativo de uma infecção bacteriana, parasitária ou viral, como a leptospirose, a salmonelose ou a giardiasis. É fundamental realizar exames de laboratório, incluindo análise de fezes, sangue e urina, para determinar a causa subjacente. A conduta esperada inclui administração de antibióticos ou antiparasitários, dependendo do resultado dos exames, e monitoramento cuidadoso do animal para evitar complicações, como desidratação ou choque. É recomendável consultar um veterinário especializado em urgência ou emergência para avaliação e tratamento adequados.""",mudança no comportamento,atraso vacinal;murcho,leptospirose;salmonelose;giardiasis,1,1,1,mantida,ok,gemini-3.1-flash-lite
dev,p36,llama3.2:3b,reescrita,"Cachorro apresentando conjuntivite, com olho esquerdo apresentando cor e visibilidade reduzidas, e comportamento de esfregão, devido ao desconforto causado pela inflamação ocular.",cor e visibilidade reduzidas;inflamação ocular,olho fechado;dor ao toque,conjuntivite,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p36,llama3.2:3b,mq_reescrita,conjuntivite aguda em cães sinais de inflamação ocular em cães comportamento de esfregão em cães com conjuntivite,,olho fechado;dor ao toque;esbranquiçado,conjuntivite,0,0,0,mantida,ok,gemini-3.1-flash-lite
