condicao,lote,atendente,id,esperado,previsto,justificativa
e5_fichas_top1,dev,gemini-3.5-flash-lite,p64,NAO_EMERGENCIA,NAO_EMERGENCIA,"O gato tem carrapatos mas está se comportando normalmente, sem nenhum sinal de alerta."
e5_fichas_top1,dev,gemini-3.5-flash-lite,p65,NAO_EMERGENCIA,NAO_EMERGENCIA,"A respiração do cão normalizou após descanso na sombra, indicando quadro leve."
e5_fichas_top1,dev,gemini-3.5-flash-lite,p66,NAO_EMERGENCIA,INCERTO,"O relato não traz informações sobre sintomas ou urgência, apenas pede dica sobre ração."
e5_fichas_top1,dev,gemini-3.5-flash-lite,p67,NAO_EMERGENCIA,NAO_EMERGENCIA,"O relato trata apenas de dúvida sobre a data da vacinação anual, sem apresentar nenhum sinal grave."
e5_fichas_top1,dev,gemini-3.5-flash-lite,p68,INCERTO,INCERTO,O relato não traz informações suficientes sobre sintomas claros para definir a gravidade do caso.
e5_fichas_top1,calib,gemini-3.5-flash-lite,p01,EMERGENCIA,EMERGENCIA,"O animal apresenta tremores, convulsão e salivação excessiva após possível envenenamento."
e5_fichas_top1,calib,gemini-3.5-flash-lite,p02,NAO_EMERGENCIA,NAO_EMERGENCIA,"O animal apresenta sintomas leves, mantendo-se ativo e comendo normalmente, sem risco imediato à vida."
e5_fichas_top1,calib,gemini-3.5-flash-lite,p03,EMERGENCIA,EMERGENCIA,"O animal apresenta cabeça torta, desequilíbrio e olhos tremendo de início súbito."
e5_fichas_top1,calib,gemini-3.5-flash-lite,p04,NAO_EMERGENCIA,NAO_EMERGENCIA,"O animal comeu algo fora da dieta mas continua normal e brincando, sem sinais graves."
e5_fichas_top1,calib,gemini-3.5-flash-lite,p05,EMERGENCIA,EMERGENCIA,Intoxicação por medicamento humano e gengiva arroxeada são sinais de risco grave.
e5_fichas_top1,calib,gemini-3.5-flash-lite,p06,NAO_EMERGENCIA,NAO_EMERGENCIA,"O gato vomitou apenas uma vez, continua ativo e comendo normalmente, indicando um quadro leve."
e5_fichas_top1,calib,gemini-3.5-flash-lite,p07,EMERGENCIA,EMERGENCIA,"O cão tenta vomitar sem sucesso e está com a barriga estufada, indicando risco grave."
e5_fichas_top1,calib,gemini-3.5-flash-lite,p08,EMERGENCIA,EMERGENCIA,"Fazer força para urinar sem conseguir é sinal de obstrução urinária, risco grave à vida."
e5_fichas_top1,calib,gemini-3.5-flash-lite,p09,NAO_EMERGENCIA,NAO_EMERGENCIA,"O gato vai mais vezes à caixa, mas urina normalmente e sem dor."
e5_fichas_top1,calib,gemini-3.5-flash-lite,p10,EMERGENCIA,EMERGENCIA,"O corrimento purulento após o cio indica risco grave de piometra, exigindo atendimento imediato."
e5_fichas_top1,calib,gemini-3.5-flash-lite,p11,NAO_EMERGENCIA,NAO_EMERGENCIA,"A cadela esta ativa, comendo bem e brincando, sem sinais graves relatados."
e5_fichas_top1,calib,gemini-3.5-flash-lite,p12,EMERGENCIA,EMERGENCIA,"O gato apresenta paralisia repentina, dor intensa e respiração acelerada, indicando risco grave."
e5_fichas_top1,calib,gemini-3.5-flash-lite,p13,NAO_EMERGENCIA,NAO_EMERGENCIA,"A dificuldade para levantar ocorre há meses e melhora com o movimento, sendo um sinal leve."
e5_fichas_top1,calib,gemini-3.5-flash-lite,p14,EMERGENCIA,INCERTO,O relato não traz informação suficiente para decidir a urgência com base nos protocolos fornecidos.
e5_fichas_top1,calib,gemini-3.5-flash-lite,p15,INCERTO,INCERTO,O relato não traz informações suficientes sobre os sintomas do animal para definir a urgência.
e5_fichas_top1,calib,gemini-3.5-flash-lite,p16,NAO_EMERGENCIA,INCERTO,O relato não traz informações suficientes sobre sintomas físicos do animal para decidir a urgência.
e5_fichas_top1,calib,gemini-3.5-flash-lite,p17,EMERGENCIA,EMERGENCIA,"O olho do seu cachorro saltou para fora após uma briga, configurando uma grave emergência."
e5_fichas_top1,calib,gemini-3.5-flash-lite,p18,NAO_EMERGENCIA,NAO_EMERGENCIA,"O gato apresenta apenas olho vermelho e remela, sem dor e mantendo o comportamento normal."
e5_fichas_top1,regua,gemini-3.5-flash-lite,b01,EMERGENCIA,EMERGENCIA,Ingestão de chocolate com tremores e vômitos indica risco e exige atendimento veterinário imediato.
e5_fichas_top1,regua,gemini-3.5-flash-lite,b02,EMERGENCIA,EMERGENCIA,"Sua gata tenta urinar sem sucesso e chora de dor, indicando risco grave."
e5_fichas_top1,regua,gemini-3.5-flash-lite,b03,EMERGENCIA,EMERGENCIA,"O cão apresenta dificuldade para respirar, o que indica risco imediato à vida."
e5_fichas_top1,regua,gemini-3.5-flash-lite,b04,EMERGENCIA,EMERGENCIA,"O cão apresentou convulsão com perda de consciência e tremores, sendo um risco grave que exige atendimento imediato."
e5_fichas_top1,regua,gemini-3.5-flash-lite,b05,NAO_EMERGENCIA,NAO_EMERGENCIA,"A gata apresenta apenas espirros leves, comendo e brincando bem, sem sinais de gravidade."
e5_fichas_top1,regua,gemini-3.5-flash-lite,b06,EMERGENCIA,EMERGENCIA,"O cão foi atropelado e apresenta sangramento e dificuldade para apoiar a pata, exigindo atendimento imediato."
e5_fichas_top1,regua,gemini-3.5-flash-lite,b07,EMERGENCIA,EMERGENCIA,"O cão apresenta vômito e diarreia persistentes acompanhados de prostração, indicando risco imediato."
e5_fichas_top1,regua,gemini-3.5-flash-lite,b08,EMERGENCIA,EMERGENCIA,"O animal ingeriu cebola e alho e apresenta fraqueza e gengiva pálida, indicando risco grave."
e5_fichas_top1,regua,gemini-3.5-flash-lite,b09,NAO_EMERGENCIA,NAO_EMERGENCIA,"O animal apresenta coceira e casquinha na pele, mas está comendo bem e não há sinais graves."
e5_fichas_top1,regua,gemini-3.5-flash-lite,b10,NAO_EMERGENCIA,NAO_EMERGENCIA,"O cão manca de leve, mas ainda apoia o pé no chão e come normalmente."
e5_fichas_top1,regua,gemini-3.5-flash-lite,b11,NAO_EMERGENCIA,NAO_EMERGENCIA,"A gata apresenta apenas lacrimejamento e remela leves, sem inchaço, indicando um quadro que pode aguardar consulta."
e5_fichas_top1,regua,gemini-3.5-flash-lite,b12,EMERGENCIA,EMERGENCIA,"O cão apresenta barriga inchada e dura tentando vomitar sem sucesso, indicando risco grave à vida."
e5_fichas_top1,regua,gemini-3.5-flash-lite,b13,EMERGENCIA,EMERGENCIA,O sangramento intenso e contínuo após um corte indica risco e necessita de atendimento imediato.
e5_fichas_top1,regua,gemini-3.5-flash-lite,b14,EMERGENCIA,EMERGENCIA,"O filhote está molinho, sem mamar e com a boca fria, indicando risco grave à vida."
e5_fichas_top1,regua,gemini-3.5-flash-lite,b15,EMERGENCIA,EMERGENCIA,"Fazer força para urinar sem conseguir e chorar são sinais de obstrução, exigindo atendimento urgente."
e5_fichas_top1,regua,gemini-3.5-flash-lite,b16,EMERGENCIA,EMERGENCIA,O inchaco rapido no focinho apos picada de abelha indica risco grave.
e5_fichas_top1,regua,gemini-3.5-flash-lite,b17,EMERGENCIA,EMERGENCIA,"Sua cadela apresenta paralisia súbita e está ofegante, indicando risco grave à vida."
e5_fichas_top1,regua,gemini-3.5-flash-lite,b18,NAO_EMERGENCIA,NAO_EMERGENCIA,"O gato apresenta apenas espirro e coriza leves, comendo bem e sem sinais de alarme."
e5_fichas_top1,regua,gemini-3.5-flash-lite,b19,EMERGENCIA,EMERGENCIA,A ingestão de paracetamol e os sintomas de vômito e rosto inchado indicam uma emergência grave.
e5_fichas_top1,regua,gemini-3.5-flash-lite,b20,EMERGENCIA,EMERGENCIA,"O animal apresenta tremores, salivação excessiva e pupilas pequenas após acesso ao quintal."
e5_fichas_top1,regua,gemini-3.5-flash-lite,b21,EMERGENCIA,EMERGENCIA,O uso de antipulgas de cão em gato causa intoxicação grave e risco à vida.
e5_fichas_top1,regua,gemini-3.5-flash-lite,b22,EMERGENCIA,EMERGENCIA,"O cão ingeriu veneno de rato e apresenta sangramento, indicando risco grave à vida."
e5_fichas_top1,regua,gemini-3.5-flash-lite,b23,EMERGENCIA,EMERGENCIA,"A gatinha é filhote, apresenta vômito, diarreia com sangue e apatia, indicando alto risco à vida."
e5_fichas_top1,regua,gemini-3.5-flash-lite,b24,EMERGENCIA,EMERGENCIA,Sua cadela apresenta sintomas graves como pus na vulva e apatia após o cio.
e5_fichas_top1,regua,gemini-3.5-flash-lite,b25,NAO_EMERGENCIA,NAO_EMERGENCIA,"O cão comeu lixo mas continua normal, comendo e brincando."
e5_fichas_top1,regua,gemini-3.5-flash-lite,b26,NAO_EMERGENCIA,NAO_EMERGENCIA,"A gata urina normalmente e sem esforço, sem sinais de gravidade imediata."
e5_fichas_top1,regua,gemini-3.5-flash-lite,b27,EMERGENCIA,EMERGENCIA,"O cão apresenta colapso e gengiva muito pálida, indicando risco grave à vida."
e5_fichas_top1,regua,gemini-3.5-flash-lite,b28,NAO_EMERGENCIA,NAO_EMERGENCIA,"O animal apresenta apenas dificuldade leve ao levantar que melhora após andar, sem outros sintomas graves."
e5_fichas_top1,regua,gemini-3.5-flash-lite,b29,NAO_EMERGENCIA,NAO_EMERGENCIA,"Sua gata comeu menos hoje mas está ativa e sem outros sintomas, podendo aguardar atendimento."
e5_fichas_top1,regua,gemini-3.5-flash-lite,b30,EMERGENCIA,EMERGENCIA,"Sua gata apresenta vômitos frequentes e dor abdominal após possível ingestão de barbante, exigindo atendimento urgente."
e5_fichas_top1,regua,gemini-3.5-flash-lite,b31,NAO_EMERGENCIA,NAO_EMERGENCIA,O gato tem um abscesso por mordida mas respira normalmente sem outros sinais graves.
e5_fichas_top1,regua,gemini-3.5-flash-lite,b32,EMERGENCIA,EMERGENCIA,"O cão apresenta tosse noturna com esforço respiratório e respiração rápida, indicando risco grave."
e5_fichas_top1,regua,gemini-3.5-flash-lite,b33,EMERGENCIA,EMERGENCIA,"Sua cadela está vomitando muito, fraca e com respiração rápida, o que indica risco imediato."
e5_fichas_top1,regua,gemini-3.5-flash-lite,b34,EMERGENCIA,EMERGENCIA,"O filhote apresenta contrações repetidas nas pernas, indicando risco e necessidade de atendimento imediato."
e5_fichas_top1,regua,gemini-3.5-flash-lite,b35,EMERGENCIA,EMERGENCIA,"Mais de 30 minutos de esforço sem filhote indica distocia, que é uma emergência veterinária."
e5_fichas_top1,regua,gemini-3.5-flash-lite,b36,EMERGENCIA,EMERGENCIA,"O gato apresenta paralisia repentina, dor intensa, dificuldade para respirar e patas frias."
e5_fichas_top1,regua,gemini-3.5-flash-lite,b37,EMERGENCIA,EMERGENCIA,"O cão apresenta febre, vômitos intensos, apatia e olhos amarelados após contato com água de enchente."
e5_fichas_top1,regua,gemini-3.5-flash-lite,b38,EMERGENCIA,EMERGENCIA,A ingestão de lírio em gatos causa insuficiência renal fatal e é uma emergência médica.
e5_fichas_top1,regua,gemini-3.5-flash-lite,b39,EMERGENCIA,EMERGENCIA,"O contato com sapo libera veneno perigoso, causando sintomas graves como salivação excessiva, vômito e tremores."
e5_fichas_top1,regua,gemini-3.5-flash-lite,b40,NAO_EMERGENCIA,NAO_EMERGENCIA,"O tremor é leve, o cão está consciente e anda normalmente, podendo aguardar consulta comum."
e5_fichas_top1,regua,gemini-3.5-flash-lite,b41,NAO_EMERGENCIA,NAO_EMERGENCIA,"A cadela esta ativa e comendo bem, indicando um quadro leve que pode aguardar consulta."
e5_fichas_top1,regua,gemini-3.5-flash-lite,b42,EMERGENCIA,EMERGENCIA,"O gato desmaiou, não fica em pé e apresenta gengiva muito branca, indicando risco grave."
e5_fichas_top1,regua,gemini-3.5-flash-lite,b43,EMERGENCIA,EMERGENCIA,"A pancada no rosto, olho fechado, opaco e com dor indicam risco e exigem atendimento veterinário imediato."
e5_fichas_top1,regua,gemini-3.5-flash-lite,b44,EMERGENCIA,EMERGENCIA,"Sua gata apresenta dificuldade respiratória grave com língua azul, o que indica risco imediato à vida."
e5_fichas_top1,regua,gemini-3.5-flash-lite,b45,EMERGENCIA,EMERGENCIA,Picada de cobra com inchaço rápido e fraqueza indica risco iminente à vida do animal.
e5_fichas_top1,regua,gemini-3.5-flash-lite,b46,EMERGENCIA,EMERGENCIA,A fraqueza intensa e a gengiva quase branca indicam risco grave e necessitam de atendimento imediato.
e5_fichas_top1,regua,gemini-3.5-flash-lite,b47,EMERGENCIA,EMERGENCIA,"O filhote está muito fraco, tremendo e quase sem responder, indicando risco grave à vida."
e5_fichas_top1,regua,gemini-3.5-flash-lite,b48,EMERGENCIA,INCERTO,O relato menciona sintomas neurológicos que não constam nas fontes disponíveis para decisão.
e5_fichas_top1,regua,gemini-3.5-flash-lite,b49,EMERGENCIA,EMERGENCIA,A queda de altura e a respiração rápida indicam risco iminente à vida e exigem atendimento imediato.
e5_fichas_top1,regua,gemini-3.5-flash-lite,b50,EMERGENCIA,EMERGENCIA,"Choque elétrico, queimadura e dificuldade respiratória indicam risco iminente à vida."
e5_fichas_top1,regua,gemini-3.5-flash-lite,b51,EMERGENCIA,EMERGENCIA,"Sua cadela apresenta tremores, rigidez e inquietação enquanto amamenta, indicando uma urgência obstétrica grave."
e5_fichas_top1,regua,gemini-3.5-flash-lite,b52,EMERGENCIA,EMERGENCIA,Ingestão de uva passa e xilitol causa intoxicação grave e risco à vida.
e5_fichas_top1,regua,gemini-3.5-flash-lite,b53,NAO_EMERGENCIA,NAO_EMERGENCIA,"A cadela está calma, cuidando dos filhotes e sem fazer esforço há uma hora."
e5_fichas_top1,regua,gemini-3.5-flash-lite,b54,NAO_EMERGENCIA,NAO_EMERGENCIA,"O gato foi picado, mas apresenta apenas um pequeno caroço e comportamento normal."
e5_fichas_top1,regua,gemini-3.5-flash-lite,b55,NAO_EMERGENCIA,NAO_EMERGENCIA,"O animal apresenta tosse leve, mas continua ativo, comendo e respirando bem."
e5_fichas_top1,regua,gemini-3.5-flash-lite,b56,NAO_EMERGENCIA,NAO_EMERGENCIA,"Os sinais relatados são leves, mantendo a gata ativa e sem vômitos."
e5_fichas_top1,regua,gemini-3.5-flash-lite,b57,NAO_EMERGENCIA,NAO_EMERGENCIA,"O animal apresenta sinais leves de coceira e vermelhidão, mantendo-se ativo e sem alterações graves."
e5_fichas_top1,regua,gemini-3.5-flash-lite,b58,NAO_EMERGENCIA,NAO_EMERGENCIA,"O corte é superficial, parou de sangrar e a gata está bem."
e5_fichas_top1,regua,gemini-3.5-flash-lite,b59,NAO_EMERGENCIA,NAO_EMERGENCIA,O tártaro e o mau hálito são problemas leves que podem aguardar uma consulta de rotina.
e5_fichas_top1,regua,gemini-3.5-flash-lite,b60,NAO_EMERGENCIA,NAO_EMERGENCIA,"O caroço cresce devagar há meses, não causa dor e o animal está bem."
e5_fichas_top1,regua,gemini-3.5-flash-lite,b61,NAO_EMERGENCIA,NAO_EMERGENCIA,Os sinais relatados foram leves e passageiros após descanso na sombra.
e5_fichas_top1,regua,gemini-3.5-flash-lite,b62,NAO_EMERGENCIA,NAO_EMERGENCIA,"Seu gato foi mordido por um morcego, mas não é emergência imediata e pode aguardar consulta veterinária."
e5_fichas_top1,regua,gemini-3.5-flash-lite,b63,NAO_EMERGENCIA,NAO_EMERGENCIA,"O cão está ativo, comendo e com gengiva saudável, indicando sinais leves sem risco imediato."
e5_fichas_top1,regua,gemini-3.5-flash-lite,b64,NAO_EMERGENCIA,NAO_EMERGENCIA,"O cachorro vomitou apenas uma vez, mas continua comendo e brincando normalmente."
e5_fichas_top1,regua,gemini-3.5-flash-lite,b65,NAO_EMERGENCIA,NAO_EMERGENCIA,Sua gata teve um vômito isolado e continua ativa e comendo bem.
e5_fichas_top1,regua,gemini-3.5-flash-lite,b66,NAO_EMERGENCIA,NAO_EMERGENCIA,Fezes moles isoladas em animal ativo e comendo bem indicam um caso leve que pode aguardar.
sem_rag,dev,gemini-3.5-flash-lite,p19,EMERGENCIA,EMERGENCIA,Ingestão de chocolate causa intoxicação grave e os sintomas indicam sofrimento imediato.
sem_rag,dev,gemini-3.5-flash-lite,p20,EMERGENCIA,EMERGENCIA,A ingestão de cebola e os sintomas graves de fraqueza e gengiva pálida indicam risco imediato à vida.
sem_rag,dev,gemini-3.5-flash-lite,p21,EMERGENCIA,EMERGENCIA,Respirar com a boca aberta e movimento rápido do peito são sinais de grave falta de ar.
sem_rag,dev,gemini-3.5-flash-lite,p22,EMERGENCIA,EMERGENCIA,"Os sintomas indicam uma possível crise convulsiva súbita, exigindo avaliação veterinária imediata para garantir a segurança do cão."
sem_rag,dev,gemini-3.5-flash-lite,p23,EMERGENCIA,EMERGENCIA,O sangramento intenso e contínuo após atropelamento indica risco iminente à vida.
sem_rag,dev,gemini-3.5-flash-lite,p24,EMERGENCIA,EMERGENCIA,O esforço para urinar acompanhado de gemidos indica dor intensa e risco grave de obstrução urinária.
sem_rag,dev,gemini-3.5-flash-lite,p25,EMERGENCIA,EMERGENCIA,"O gato apresenta vômitos frequentes, diarreia com sangue e prostração severa, indicando risco imediato à vida."
sem_rag,dev,gemini-3.5-flash-lite,p26,EMERGENCIA,EMERGENCIA,"Os sintomas indicam superaquecimento grave e risco de vida, exigindo atendimento veterinário imediato."
sem_rag,dev,gemini-3.5-flash-lite,p27,EMERGENCIA,EMERGENCIA,Barriga estufada e tentativa frustrada de vomito indicam risco grave de torcao gastrica.
sem_rag,dev,gemini-3.5-flash-lite,p28,EMERGENCIA,EMERGENCIA,"Filhote muito fraco, gelado e sem mamar apresenta risco iminente de vida."
sem_rag,dev,gemini-3.5-flash-lite,p29,EMERGENCIA,EMERGENCIA,O cão apresenta paralisia súbita nas patas traseiras acompanhada de choro por dor intensa.
sem_rag,dev,gemini-3.5-flash-lite,p30,EMERGENCIA,EMERGENCIA,O sangramento nasal após possível contato com veneno de rato indica risco grave à vida.
sem_rag,dev,gemini-3.5-flash-lite,p31,EMERGENCIA,EMERGENCIA,O paracetamol é altamente tóxico para gatos e causa alteração grave na cor das mucosas.
sem_rag,dev,gemini-3.5-flash-lite,p32,EMERGENCIA,EMERGENCIA,O inchaço rápido pelo rosto e a respiração ruidosa indicam reação alérgica grave e risco à vida.
sem_rag,dev,gemini-3.5-flash-lite,p33,EMERGENCIA,EMERGENCIA,A tosse noturna associada ao cansaço em cão com histórico cardíaco indica risco de insuficiência cardíaca.
sem_rag,dev,gemini-3.5-flash-lite,p34,EMERGENCIA,EMERGENCIA,A fraqueza extrema e a gengiva quase branca indicam risco iminente à vida.
sem_rag,dev,gemini-3.5-flash-lite,p35,EMERGENCIA,EMERGENCIA,Filhote não vacinado com diarreia com sangue e apatia corre sério risco de vida.
sem_rag,dev,gemini-3.5-flash-lite,p36,EMERGENCIA,EMERGENCIA,"O olho esbranquiçado, fechado e com dor indica lesão ocular grave que necessita de avaliação veterinária imediata."
sem_rag,dev,gemini-3.5-flash-lite,p37,EMERGENCIA,EMERGENCIA,"O gato apresenta tremores, salivação excessiva e fraqueza após contato com produto para cães, indicando possível intoxicação grave."
sem_rag,dev,gemini-3.5-flash-lite,p38,EMERGENCIA,EMERGENCIA,Ingestão de linha com vômitos frequentes e falta de apetite indica risco grave.
sem_rag,dev,gemini-3.5-flash-lite,p39,EMERGENCIA,EMERGENCIA,"O cão apresenta dificuldade respiratória aguda e sinais de obstrução na boca, indicando risco imediato à vida."
sem_rag,dev,gemini-3.5-flash-lite,p40,EMERGENCIA,EMERGENCIA,"Mais de duas horas fazendo força sem sucesso indica distocia, que é risco à vida."
sem_rag,dev,gemini-3.5-flash-lite,p41,EMERGENCIA,EMERGENCIA,"Os tiques na boca e o desequilíbrio indicam risco à vida, exigindo atendimento veterinário imediato."
sem_rag,dev,gemini-3.5-flash-lite,p42,EMERGENCIA,EMERGENCIA,"O filhote esta muito fraco e tremendo, o que indica risco grave para sua vida."
sem_rag,dev,gemini-3.5-flash-lite,p43,EMERGENCIA,EMERGENCIA,"A cadela apresenta rigidez e tremores graves logo após o parto, indicando risco iminente à vida."
sem_rag,dev,gemini-3.5-flash-lite,p44,NAO_EMERGENCIA,NAO_EMERGENCIA,"O gato comeu pouco e está se comportando normalmente, sem apresentar sinais graves."
sem_rag,dev,gemini-3.5-flash-lite,p45,NAO_EMERGENCIA,NAO_EMERGENCIA,Os sintomas são leves e o gato continua comendo e brincando normalmente.
sem_rag,dev,gemini-3.5-flash-lite,p46,NAO_EMERGENCIA,NAO_EMERGENCIA,"O gato vai mais vezes à caixa, mas urina normalmente sem fazer força, indicando um caso leve."
sem_rag,dev,gemini-3.5-flash-lite,p47,NAO_EMERGENCIA,NAO_EMERGENCIA,O cão coça a orelha há dias sem sinais graves como perda de equilíbrio.
sem_rag,dev,gemini-3.5-flash-lite,p48,NAO_EMERGENCIA,NAO_EMERGENCIA,"O cão vomitou apenas uma vez, mas continua comendo bem e com comportamento normal."
sem_rag,dev,gemini-3.5-flash-lite,p49,NAO_EMERGENCIA,NAO_EMERGENCIA,"A dificuldade para levantar ocorre há meses e melhora após caminhar, indicando um quadro crônico e leve."
