condicao,lote,atendente,id,topico,tom,esperado,previsto,no_prompt,tempo_s
cot_e5_fichas_top3,dev,qwen3-8b,p66,,fora_do_mapa,NAO_EMERGENCIA,NAO_EMERGENCIA,chocolate_toxicosis;hypoglycemia_toy_puppy;dietary_indiscretion_mild,2.59
cot_e5_fichas_top3,dev,qwen3-8b,p67,,fora_do_mapa,NAO_EMERGENCIA,NAO_EMERGENCIA,rabies_exposure_wild_animal_bite;dystocia;inappropriate_urination_or_cystitis,4.30
cot_e5_fichas_top3,dev,qwen3-8b,p68,,informacao_insuficiente,INCERTO,NAO_EMERGENCIA,seizures;canine_heatstroke;dietary_indiscretion_mild,3.09
cot_e5_fichas_top3,regua,llama3.2-3b,b01,chocolate_toxicosis,,EMERGENCIA,EMERGENCIA,chocolate_toxicosis;dietary_indiscretion_mild;gastric_dilatation_volvulus,3.52
cot_e5_fichas_top3,regua,llama3.2-3b,b02,urethral_obstruction,,EMERGENCIA,EMERGENCIA,urethral_obstruction;inappropriate_urination_or_cystitis;acute_hindlimb_paralysis,2.12
cot_e5_fichas_top3,regua,llama3.2-3b,b03,respiratory_distress,,EMERGENCIA,EMERGENCIA,respiratory_distress;gastric_dilatation_volvulus;collapse_and_pale_gums,4.15
cot_e5_fichas_top3,regua,llama3.2-3b,b04,seizures,,EMERGENCIA,EMERGENCIA,seizures;permethrin_toxicosis_cats;urethral_obstruction,8.90
cot_e5_fichas_top3,regua,llama3.2-3b,b05,mild_upper_respiratory_signs,,NAO_EMERGENCIA,INCERTO,mild_upper_respiratory_signs;respiratory_distress;pyometra,1.88
cot_e5_fichas_top3,regua,llama3.2-3b,b06,trauma_and_bleeding,,EMERGENCIA,EMERGENCIA,trauma_and_bleeding;mild_lameness;anticoagulant_rodenticide_poisoning,9.40
cot_e5_fichas_top3,regua,llama3.2-3b,b07,vomiting_and_diarrhea,,EMERGENCIA,NAO_EMERGENCIA,vomiting_and_diarrhea;parvovirus_panleukopenia;gastric_dilatation_volvulus,7.16
cot_e5_fichas_top3,regua,llama3.2-3b,b08,allium_toxicosis,,EMERGENCIA,EMERGENCIA,allium_toxicosis;collapse_and_pale_gums;dietary_indiscretion_mild,5.30
cot_e5_fichas_top3,regua,llama3.2-3b,b09,flea_dermatitis_pruritus,,NAO_EMERGENCIA,NAO_EMERGENCIA,flea_dermatitis_pruritus;dietary_indiscretion_mild;anaphylaxis_facial_swelling,7.14
cot_e5_fichas_top3,regua,llama3.2-3b,b10,mild_lameness,,NAO_EMERGENCIA,NAO_EMERGENCIA,mild_lameness;trauma_and_bleeding;seizures,2.98
cot_e5_fichas_top3,regua,llama3.2-3b,b11,mild_conjunctivitis,,NAO_EMERGENCIA,NAO_EMERGENCIA,mild_conjunctivitis;seizures;pyometra,2.06
cot_e5_fichas_top3,regua,llama3.2-3b,b12,gastric_dilatation_volvulus,,EMERGENCIA,EMERGENCIA,gastric_dilatation_volvulus;vomiting_and_diarrhea;diabetic_ketoacidosis,5.52
cot_e5_fichas_top3,regua,llama3.2-3b,b13,trauma_and_bleeding,,EMERGENCIA,EMERGENCIA,trauma_and_bleeding;mild_lameness;seizures,5.21
cot_e5_fichas_top3,regua,llama3.2-3b,b14,fading_neonate,,EMERGENCIA,EMERGENCIA,fading_neonate;vomiting_and_diarrhea;gastric_dilatation_volvulus,2.75
cot_e5_fichas_top3,regua,llama3.2-3b,b15,urethral_obstruction,,EMERGENCIA,EMERGENCIA,urethral_obstruction;inappropriate_urination_or_cystitis;gastric_dilatation_volvulus,2.63
cot_e5_fichas_top3,regua,llama3.2-3b,b16,anaphylaxis_facial_swelling,,EMERGENCIA,EMERGENCIA,anaphylaxis_facial_swelling;flea_dermatitis_pruritus;canine_heatstroke,3.29
cot_e5_fichas_top3,regua,llama3.2-3b,b17,acute_hindlimb_paralysis,,EMERGENCIA,EMERGENCIA,acute_hindlimb_paralysis;canine_heatstroke;osteoarthritis_stiffness,4.80
cot_e5_fichas_top3,regua,llama3.2-3b,b18,mild_upper_respiratory_signs,,NAO_EMERGENCIA,EMERGENCIA,mild_upper_respiratory_signs;respiratory_distress;flea_dermatitis_pruritus,8.44
cot_e5_fichas_top3,regua,llama3.2-3b,b19,human_medication_poisoning,,EMERGENCIA,EMERGENCIA,human_medication_poisoning;permethrin_toxicosis_cats;anaphylaxis_facial_swelling,2.33
cot_e5_fichas_top3,regua,llama3.2-3b,b20,carbamate_organophosphate_poisoning,,EMERGENCIA,EMERGENCIA,carbamate_organophosphate_poisoning;gastric_dilatation_volvulus;permethrin_toxicosis_cats,3.36
cot_e5_fichas_top3,regua,llama3.2-3b,b21,permethrin_toxicosis_cats,,EMERGENCIA,EMERGENCIA,permethrin_toxicosis_cats;tremors_without_seizure;seizures,4.86
cot_e5_fichas_top3,regua,llama3.2-3b,b22,anticoagulant_rodenticide_poisoning,,EMERGENCIA,EMERGENCIA,anticoagulant_rodenticide_poisoning;toad_bufotoxin_poisoning;parvovirus_panleukopenia,4.08
cot_e5_fichas_top3,regua,llama3.2-3b,b23,parvovirus_panleukopenia,,EMERGENCIA,EMERGENCIA,parvovirus_panleukopenia;vomiting_and_diarrhea;reduced_appetite_no_other_signs,4.63
cot_e5_fichas_top3,regua,llama3.2-3b,b24,pyometra,,EMERGENCIA,EMERGENCIA,pyometra;diabetic_ketoacidosis;normal_estrus,9.03
cot_e5_fichas_top3,regua,llama3.2-3b,b25,dietary_indiscretion_mild,,NAO_EMERGENCIA,NAO_EMERGENCIA,dietary_indiscretion_mild;single_vomiting_or_mild_diarrhea;reduced_appetite_no_other_signs,1.75
cot_e5_fichas_top3,regua,llama3.2-3b,b26,inappropriate_urination_or_cystitis,,NAO_EMERGENCIA,NAO_EMERGENCIA,inappropriate_urination_or_cystitis;urethral_obstruction;pyometra,8.46
cot_e5_fichas_top3,regua,llama3.2-3b,b27,collapse_and_pale_gums,,EMERGENCIA,EMERGENCIA,collapse_and_pale_gums;seizures;trauma_and_bleeding,6.39
cot_e5_fichas_top3,regua,llama3.2-3b,b28,osteoarthritis_stiffness,,NAO_EMERGENCIA,NAO_EMERGENCIA,dietary_indiscretion_mild;osteoarthritis_stiffness;single_vomiting_or_mild_diarrhea,3.70
cot_e5_fichas_top3,regua,llama3.2-3b,b29,reduced_appetite_no_other_signs,,NAO_EMERGENCIA,EMERGENCIA,reduced_appetite_no_other_signs;polyuria_polydipsia_investigate;vomiting_and_diarrhea,6.36
cot_e5_fichas_top3,regua,llama3.2-3b,b30,gastrointestinal_foreign_body,,EMERGENCIA,EMERGENCIA,gastric_dilatation_volvulus;gastrointestinal_foreign_body;reduced_appetite_no_other_signs,8.48
cot_e5_fichas_top3,regua,llama3.2-3b,b31,cat_bite_abscess,,NAO_EMERGENCIA,EMERGENCIA,anaphylaxis_facial_swelling;flea_dermatitis_pruritus;pyometra,4.62
cot_e5_fichas_top3,regua,llama3.2-3b,b32,congestive_heart_failure,,EMERGENCIA,EMERGENCIA,congestive_heart_failure;kennel_cough_mild;gastric_dilatation_volvulus,4.24
cot_e5_fichas_top3,regua,llama3.2-3b,b33,diabetic_ketoacidosis,,EMERGENCIA,EMERGENCIA,vomiting_and_diarrhea;reduced_appetite_no_other_signs;gastric_dilatation_volvulus,4.51
cot_e5_fichas_top3,regua,llama3.2-3b,b34,distemper_neurological,,EMERGENCIA,EMERGENCIA,parvovirus_panleukopenia;permethrin_toxicosis_cats;distemper_neurological,8.81
cot_e5_fichas_top3,regua,llama3.2-3b,b35,dystocia,,EMERGENCIA,EMERGENCIA,dystocia;normal_whelping;fading_neonate,2.97
cot_e5_fichas_top3,regua,llama3.2-3b,b36,feline_aortic_thromboembolism,,EMERGENCIA,EMERGENCIA,acute_hindlimb_paralysis;feline_aortic_thromboembolism;trauma_and_bleeding,6.90
cot_e5_fichas_top3,regua,llama3.2-3b,b37,leptospirosis_acute,,EMERGENCIA,EMERGENCIA,parvovirus_panleukopenia;toad_bufotoxin_poisoning;gastric_dilatation_volvulus,8.81
cot_e5_fichas_top3,regua,llama3.2-3b,b38,lily_toxicosis_cats,,EMERGENCIA,EMERGENCIA,lily_toxicosis_cats;gastrointestinal_foreign_body;permethrin_toxicosis_cats,8.54
cot_e5_fichas_top3,regua,llama3.2-3b,b39,toad_bufotoxin_poisoning,,EMERGENCIA,EMERGENCIA,toad_bufotoxin_poisoning;allium_toxicosis;carbamate_organophosphate_poisoning,2.85
cot_e5_fichas_top3,regua,llama3.2-3b,b40,tremors_without_seizure,,NAO_EMERGENCIA,NAO_EMERGENCIA,tremors_without_seizure;hypoglycemia_toy_puppy;seizures,2.98
cot_e5_fichas_top3,regua,llama3.2-3b,b41,normal_estrus,,NAO_EMERGENCIA,NAO_EMERGENCIA,pyometra;allium_toxicosis;normal_estrus,2.62
cot_e5_fichas_top3,regua,llama3.2-3b,b42,collapse_and_pale_gums,,EMERGENCIA,EMERGENCIA,collapse_and_pale_gums;allium_toxicosis;seizures,4.44
cot_e5_fichas_top3,regua,llama3.2-3b,b43,ocular_emergency,,EMERGENCIA,EMERGENCIA,mild_conjunctivitis;ocular_emergency;anaphylaxis_facial_swelling,2.89
cot_e5_fichas_top3,regua,llama3.2-3b,b44,airway_foreign_body_choking,,EMERGENCIA,EMERGENCIA,respiratory_distress;mild_upper_respiratory_signs;collapse_and_pale_gums,9.25
cot_e5_fichas_top3,regua,llama3.2-3b,b45,snake_and_scorpion_envenomation,,EMERGENCIA,EMERGENCIA,anaphylaxis_facial_swelling;trauma_and_bleeding;snake_and_scorpion_envenomation,2.39
cot_e5_fichas_top3,regua,llama3.2-3b,b46,tick_borne_disease_anemia,,EMERGENCIA,EMERGENCIA,parvovirus_panleukopenia;hypoglycemia_toy_puppy;collapse_and_pale_gums,4.96
cot_e5_fichas_top3,regua,llama3.2-3b,b47,hypoglycemia_toy_puppy,,EMERGENCIA,EMERGENCIA,single_vomiting_or_mild_diarrhea;reduced_appetite_no_other_signs;hypoglycemia_toy_puppy,5.43
cot_e5_fichas_top3,regua,llama3.2-3b,b48,vestibular_syndrome_otitis_interna,,EMERGENCIA,EMERGENCIA,ocular_emergency;vestibular_syndrome_otitis_interna;hypoglycemia_toy_puppy,7.79
cot_e5_fichas_top3,regua,llama3.2-3b,b49,high_rise_syndrome_cats,,EMERGENCIA,EMERGENCIA,respiratory_distress;seizures;high_rise_syndrome_cats,4.90
cot_e5_fichas_top3,regua,llama3.2-3b,b50,burns_and_electrical_injury,,EMERGENCIA,EMERGENCIA,burns_and_electrical_injury;anaphylaxis_facial_swelling;flea_dermatitis_pruritus,9.04
cot_e5_fichas_top3,regua,llama3.2-3b,b51,eclampsia,,EMERGENCIA,EMERGENCIA,eclampsia;permethrin_toxicosis_cats;seizures,8.77
cot_e5_fichas_top3,regua,llama3.2-3b,b52,grape_xylitol_toxicosis,,EMERGENCIA,EMERGENCIA,grape_xylitol_toxicosis;dietary_indiscretion_mild;allium_toxicosis,3.02
cot_e5_fichas_top3,regua,llama3.2-3b,b53,normal_whelping,,NAO_EMERGENCIA,EMERGENCIA,dystocia;normal_whelping;tremors_without_seizure,1.97
cot_e5_fichas_top3,regua,llama3.2-3b,b54,insect_sting_local_reaction,,NAO_EMERGENCIA,NAO_EMERGENCIA,anaphylaxis_facial_swelling;trauma_and_bleeding;flea_dermatitis_pruritus,2.30
cot_e5_fichas_top3,regua,llama3.2-3b,b55,kennel_cough_mild,,NAO_EMERGENCIA,NAO_EMERGENCIA,kennel_cough_mild;dietary_indiscretion_mild;single_vomiting_or_mild_diarrhea,3.17
cot_e5_fichas_top3,regua,llama3.2-3b,b56,polyuria_polydipsia_investigate,,NAO_EMERGENCIA,EMERGENCIA,inappropriate_urination_or_cystitis;reduced_appetite_no_other_signs;pyometra,2.50
cot_e5_fichas_top3,regua,llama3.2-3b,b57,otitis_externa_mild,,NAO_EMERGENCIA,NAO_EMERGENCIA,dietary_indiscretion_mild;flea_dermatitis_pruritus;anaphylaxis_facial_swelling,2.79
cot_e5_fichas_top3,regua,llama3.2-3b,b58,minor_wound,,NAO_EMERGENCIA,NAO_EMERGENCIA,minor_wound;trauma_and_bleeding;high_rise_syndrome_cats,2.70
cot_e5_fichas_top3,regua,llama3.2-3b,b59,periodontal_disease_mild,,NAO_EMERGENCIA,NAO_EMERGENCIA,periodontal_disease_mild;gastric_dilatation_volvulus;dietary_indiscretion_mild,2.59
cot_e5_fichas_top3,regua,llama3.2-3b,b60,slow_growing_lump,,NAO_EMERGENCIA,NAO_EMERGENCIA,hypoglycemia_toy_puppy;flea_dermatitis_pruritus;pyometra,2.09
cot_e5_fichas_top3,regua,llama3.2-3b,b61,exertional_panting_mild,,NAO_EMERGENCIA,NAO_EMERGENCIA,canine_heatstroke;exertional_panting_mild;hypoglycemia_toy_puppy,4.09
cot_e5_fichas_top3,regua,llama3.2-3b,b62,rabies_exposure_wild_animal_bite,,NAO_EMERGENCIA,NAO_EMERGENCIA,rabies_exposure_wild_animal_bite;minor_wound;mild_lameness,3.42
cot_e5_fichas_top3,regua,llama3.2-3b,b63,ticks_found_no_signs,,NAO_EMERGENCIA,EMERGENCIA,anticoagulant_rodenticide_poisoning;allium_toxicosis;collapse_and_pale_gums,3.24
cot_e5_fichas_top3,regua,llama3.2-3b,b64,single_vomiting_or_mild_diarrhea,,NAO_EMERGENCIA,NAO_EMERGENCIA,dietary_indiscretion_mild;single_vomiting_or_mild_diarrhea;gastric_dilatation_volvulus,2.46
cot_e5_fichas_top3,regua,llama3.2-3b,b65,single_vomiting_or_mild_diarrhea,,NAO_EMERGENCIA,NAO_EMERGENCIA,single_vomiting_or_mild_diarrhea;dietary_indiscretion_mild;pyometra,2.58
cot_e5_fichas_top3,regua,llama3.2-3b,b66,single_vomiting_or_mild_diarrhea,,NAO_EMERGENCIA,NAO_EMERGENCIA,single_vomiting_or_mild_diarrhea;vomiting_and_diarrhea;gastrointestinal_foreign_body,2.61
cot_rag_fichas_top3,calib,llama3.2-3b,p01,carbamate_organophosphate_poisoning,controle_emergencia,EMERGENCIA,EMERGENCIA,hypoglycemia_toy_puppy;eclampsia;distemper_neurological,1.89
cot_rag_fichas_top3,calib,llama3.2-3b,p02,otitis_externa_mild,par_confuso,NAO_EMERGENCIA,NAO_EMERGENCIA,kennel_cough_mild;hypoglycemia_toy_puppy;otitis_externa_mild,2.21
cot_rag_fichas_top3,calib,llama3.2-3b,p03,vestibular_syndrome_otitis_interna,par_confuso,EMERGENCIA,EMERGENCIA,hypoglycemia_toy_puppy;eclampsia;kennel_cough_mild,7.49
cot_rag_fichas_top3,calib,llama3.2-3b,p04,dietary_indiscretion_mild,par_confuso,NAO_EMERGENCIA,NAO_EMERGENCIA,dietary_indiscretion_mild;single_vomiting_or_mild_diarrhea;kennel_cough_mild,6.09
cot_rag_fichas_top3,calib,llama3.2-3b,p05,human_medication_poisoning,par_confuso,EMERGENCIA,EMERGENCIA,lily_toxicosis_cats;human_medication_poisoning;permethrin_toxicosis_cats,1.98
cot_rag_fichas_top3,calib,llama3.2-3b,p06,single_vomiting_or_mild_diarrhea,alarme_leve,NAO_EMERGENCIA,NAO_EMERGENCIA,single_vomiting_or_mild_diarrhea;gastrointestinal_foreign_body;lily_toxicosis_cats,2.59
cot_rag_fichas_top3,calib,llama3.2-3b,p07,gastric_dilatation_volvulus,calma_grave,EMERGENCIA,EMERGENCIA,single_vomiting_or_mild_diarrhea;kennel_cough_mild;congestive_heart_failure,5.01
cot_rag_fichas_top3,calib,llama3.2-3b,p08,urethral_obstruction,par_confuso,EMERGENCIA,EMERGENCIA,gastrointestinal_foreign_body;permethrin_toxicosis_cats;high_rise_syndrome_cats,3.46
cot_rag_fichas_top3,calib,llama3.2-3b,p09,inappropriate_urination_or_cystitis,par_confuso,NAO_EMERGENCIA,EMERGENCIA,acute_hindlimb_paralysis;cat_bite_abscess;osteoarthritis_stiffness,3.35
cot_rag_fichas_top3,calib,llama3.2-3b,p10,pyometra,par_confuso,EMERGENCIA,EMERGENCIA,pyometra;kennel_cough_mild;congestive_heart_failure,3.08
cot_rag_fichas_top3,calib,llama3.2-3b,p11,normal_estrus,par_confuso,NAO_EMERGENCIA,EMERGENCIA,kennel_cough_mild;single_vomiting_or_mild_diarrhea;normal_estrus,2.28
cot_rag_fichas_top3,calib,llama3.2-3b,p12,acute_hindlimb_paralysis,par_confuso,EMERGENCIA,EMERGENCIA,acute_hindlimb_paralysis;osteoarthritis_stiffness;tremors_without_seizure,2.86
cot_rag_fichas_top3,calib,llama3.2-3b,p13,osteoarthritis_stiffness,par_confuso,NAO_EMERGENCIA,NAO_EMERGENCIA,osteoarthritis_stiffness;kennel_cough_mild;congestive_heart_failure,3.79
cot_rag_fichas_top3,calib,llama3.2-3b,p14,snake_and_scorpion_envenomation,fora_da_base,EMERGENCIA,EMERGENCIA,hypoglycemia_toy_puppy;kennel_cough_mild;rabies_exposure_wild_animal_bite,7.92
cot_rag_fichas_top3,calib,llama3.2-3b,p15,,informacao_insuficiente,INCERTO,EMERGENCIA,permethrin_toxicosis_cats;gastrointestinal_foreign_body;periodontal_disease_mild,3.84
cot_rag_fichas_top3,calib,llama3.2-3b,p16,,fora_do_dominio_clinico,NAO_EMERGENCIA,INCERTO,kennel_cough_mild;single_vomiting_or_mild_diarrhea;congestive_heart_failure,2.33
cot_rag_fichas_top3,calib,llama3.2-3b,p17,ocular_emergency,par_confuso,EMERGENCIA,EMERGENCIA,ocular_emergency;kennel_cough_mild;rabies_exposure_wild_animal_bite,4.28
cot_rag_fichas_top3,calib,llama3.2-3b,p18,mild_conjunctivitis,par_confuso,NAO_EMERGENCIA,NAO_EMERGENCIA,mild_conjunctivitis;ocular_emergency;periodontal_disease_mild,2.21
cot_rag_fichas_top3,dev,llama3.2-3b,p19,chocolate_toxicosis,controle_emergencia,EMERGENCIA,EMERGENCIA,chocolate_toxicosis;rabies_exposure_wild_animal_bite;kennel_cough_mild,3.15
cot_rag_fichas_top3,dev,llama3.2-3b,p20,allium_toxicosis,par_confuso,EMERGENCIA,EMERGENCIA,lily_toxicosis_cats;gastrointestinal_foreign_body;collapse_and_pale_gums,4.76
cot_rag_fichas_top3,dev,llama3.2-3b,p21,respiratory_distress,par_confuso,EMERGENCIA,EMERGENCIA,respiratory_distress;permethrin_toxicosis_cats;high_rise_syndrome_cats,5.39
cot_rag_fichas_top3,dev,llama3.2-3b,p22,seizures,par_confuso,EMERGENCIA,INCERTO,kennel_cough_mild;seizures;dystocia,2.02
cot_rag_fichas_top3,dev,llama3.2-3b,p23,trauma_and_bleeding,par_confuso,EMERGENCIA,EMERGENCIA,snake_and_scorpion_envenomation;kennel_cough_mild;trauma_and_bleeding,2.03
cot_rag_fichas_top3,dev,llama3.2-3b,p24,urethral_obstruction,par_confuso,EMERGENCIA,EMERGENCIA,kennel_cough_mild;eclampsia;rabies_exposure_wild_animal_bite,8.20
cot_rag_fichas_top3,dev,llama3.2-3b,p25,vomiting_and_diarrhea,controle_emergencia,EMERGENCIA,EMERGENCIA,vomiting_and_diarrhea;lily_toxicosis_cats;gastrointestinal_foreign_body,8.41
cot_rag_fichas_top3,dev,llama3.2-3b,p26,canine_heatstroke,par_confuso,EMERGENCIA,EMERGENCIA,canine_heatstroke;dystocia;kennel_cough_mild,3.74
cot_rag_fichas_top3,dev,llama3.2-3b,p27,gastric_dilatation_volvulus,calma_grave,EMERGENCIA,EMERGENCIA,kennel_cough_mild;single_vomiting_or_mild_diarrhea;congestive_heart_failure,2.52
cot_rag_fichas_top3,dev,llama3.2-3b,p28,fading_neonate,controle_emergencia,EMERGENCIA,EMERGENCIA,fading_neonate;gastrointestinal_foreign_body;periodontal_disease_mild,8.76
cot_rag_fichas_top3,dev,llama3.2-3b,p29,acute_hindlimb_paralysis,par_confuso,EMERGENCIA,EMERGENCIA,acute_hindlimb_paralysis;hypoglycemia_toy_puppy;congestive_heart_failure,2.58
cot_rag_fichas_top3,dev,llama3.2-3b,p30,anticoagulant_rodenticide_poisoning,controle_emergencia,EMERGENCIA,EMERGENCIA,anticoagulant_rodenticide_poisoning;rabies_exposure_wild_animal_bite;snake_and_scorpion_envenomation,2.58
cot_rag_fichas_top3,dev,llama3.2-3b,p31,human_medication_poisoning,controle_emergencia,EMERGENCIA,EMERGENCIA,human_medication_poisoning;permethrin_toxicosis_cats;lily_toxicosis_cats,3.56
cot_rag_fichas_top3,dev,llama3.2-3b,p32,anaphylaxis_facial_swelling,par_confuso,EMERGENCIA,EMERGENCIA,anaphylaxis_facial_swelling;rabies_exposure_wild_animal_bite;insect_sting_local_reaction,2.93
cot_rag_fichas_top3,dev,llama3.2-3b,p33,congestive_heart_failure,par_confuso,EMERGENCIA,EMERGENCIA,kennel_cough_mild;congestive_heart_failure;grape_xylitol_toxicosis,2.58
cot_rag_fichas_top3,dev,llama3.2-3b,p34,collapse_and_pale_gums,controle_emergencia,EMERGENCIA,EMERGENCIA,collapse_and_pale_gums;gastrointestinal_foreign_body;respiratory_distress,8.62
cot_rag_fichas_top3,dev,llama3.2-3b,p35,parvovirus_panleukopenia,controle_emergencia,EMERGENCIA,EMERGENCIA,parvovirus_panleukopenia;vomiting_and_diarrhea;lily_toxicosis_cats,8.41
cot_rag_fichas_top3,dev,llama3.2-3b,p36,ocular_emergency,par_confuso,EMERGENCIA,EMERGENCIA,ocular_emergency;mild_conjunctivitis;vestibular_syndrome_otitis_interna,3.64
cot_rag_fichas_top3,dev,llama3.2-3b,p37,permethrin_toxicosis_cats,controle_emergencia,EMERGENCIA,EMERGENCIA,tremors_without_seizure;periodontal_disease_mild;gastrointestinal_foreign_body,8.41
cot_rag_fichas_top3,dev,llama3.2-3b,p38,gastrointestinal_foreign_body,controle_emergencia,EMERGENCIA,EMERGENCIA,lily_toxicosis_cats;vomiting_and_diarrhea;single_vomiting_or_mild_diarrhea,2.03
cot_rag_fichas_top3,dev,llama3.2-3b,p39,airway_foreign_body_choking,controle_emergencia,EMERGENCIA,EMERGENCIA,gastrointestinal_foreign_body;congestive_heart_failure;hypoglycemia_toy_puppy,2.37
cot_rag_fichas_top3,dev,llama3.2-3b,p40,dystocia,par_confuso,EMERGENCIA,EMERGENCIA,kennel_cough_mild;hypoglycemia_toy_puppy;dystocia,1.50
cot_rag_fichas_top3,dev,llama3.2-3b,p41,distemper_neurological,controle_emergencia,EMERGENCIA,EMERGENCIA,rabies_exposure_wild_animal_bite;parvovirus_panleukopenia;hypoglycemia_toy_puppy,2.41
cot_rag_fichas_top3,dev,llama3.2-3b,p42,hypoglycemia_toy_puppy,controle_emergencia,EMERGENCIA,EMERGENCIA,fading_neonate;hypoglycemia_toy_puppy;lily_toxicosis_cats,2.54
cot_rag_fichas_top3,dev,llama3.2-3b,p43,eclampsia,controle_emergencia,EMERGENCIA,EMERGENCIA,hypoglycemia_toy_puppy;kennel_cough_mild;eclampsia,2.24
cot_rag_fichas_top3,dev,llama3.2-3b,p44,dietary_indiscretion_mild,par_confuso,NAO_EMERGENCIA,NAO_EMERGENCIA,gastrointestinal_foreign_body;lily_toxicosis_cats;dietary_indiscretion_mild,2.12
cot_rag_fichas_top3,dev,llama3.2-3b,p45,mild_upper_respiratory_signs,par_confuso,NAO_EMERGENCIA,INCERTO,mild_upper_respiratory_signs;gastrointestinal_foreign_body;lily_toxicosis_cats,3.57
cot_rag_fichas_top3,dev,llama3.2-3b,p46,inappropriate_urination_or_cystitis,par_confuso,NAO_EMERGENCIA,EMERGENCIA,inappropriate_urination_or_cystitis;high_rise_syndrome_cats;cat_bite_abscess,4.30
cot_rag_fichas_top3,dev,llama3.2-3b,p47,otitis_externa_mild,par_confuso,NAO_EMERGENCIA,NAO_EMERGENCIA,hypoglycemia_toy_puppy;kennel_cough_mild;seizures,13.03
cot_rag_fichas_top3,dev,llama3.2-3b,p48,single_vomiting_or_mild_diarrhea,alarme_leve,NAO_EMERGENCIA,NAO_EMERGENCIA,single_vomiting_or_mild_diarrhea;kennel_cough_mild;grape_xylitol_toxicosis,3.88
cot_rag_fichas_top3,dev,llama3.2-3b,p49,osteoarthritis_stiffness,par_confuso,NAO_EMERGENCIA,EMERGENCIA,osteoarthritis_stiffness;kennel_cough_mild;hypoglycemia_toy_puppy,4.33
cot_rag_fichas_top3,dev,llama3.2-3b,p50,insect_sting_local_reaction,par_confuso,NAO_EMERGENCIA,NAO_EMERGENCIA,rabies_exposure_wild_animal_bite;kennel_cough_mild;insect_sting_local_reaction,2.85
cot_rag_fichas_top3,dev,llama3.2-3b,p51,kennel_cough_mild,par_confuso,NAO_EMERGENCIA,NAO_EMERGENCIA,kennel_cough_mild;congestive_heart_failure;single_vomiting_or_mild_diarrhea,2.66
cot_rag_fichas_top3,dev,llama3.2-3b,p52,mild_conjunctivitis,par_confuso,NAO_EMERGENCIA,NAO_EMERGENCIA,mild_conjunctivitis;ocular_emergency;cat_bite_abscess,3.14
cot_rag_fichas_top3,dev,llama3.2-3b,p53,normal_whelping,par_confuso,NAO_EMERGENCIA,INCERTO,kennel_cough_mild;hypoglycemia_toy_puppy;dystocia,3.58
cot_rag_fichas_top3,dev,llama3.2-3b,p54,tremors_without_seizure,par_confuso,NAO_EMERGENCIA,EMERGENCIA,kennel_cough_mild;congestive_heart_failure;hypoglycemia_toy_puppy,2.89
cot_rag_fichas_top3,dev,llama3.2-3b,p55,mild_lameness,par_confuso,NAO_EMERGENCIA,NAO_EMERGENCIA,mild_lameness;hypoglycemia_toy_puppy;eclampsia,5.72
cot_rag_fichas_top3,dev,llama3.2-3b,p56,flea_dermatitis_pruritus,controle_leve,NAO_EMERGENCIA,NAO_EMERGENCIA,flea_dermatitis_pruritus;cat_bite_abscess;gastrointestinal_foreign_body,4.38
cot_rag_fichas_top3,dev,llama3.2-3b,p57,reduced_appetite_no_other_signs,controle_leve,NAO_EMERGENCIA,EMERGENCIA,reduced_appetite_no_other_signs;dietary_indiscretion_mild;grape_xylitol_toxicosis,7.22
cot_rag_fichas_top3,dev,llama3.2-3b,p58,cat_bite_abscess,controle_leve,NAO_EMERGENCIA,INCERTO,cat_bite_abscess;high_rise_syndrome_cats;rabies_exposure_wild_animal_bite,2.37
cot_rag_fichas_top3,dev,llama3.2-3b,p59,polyuria_polydipsia_investigate,par_confuso,NAO_EMERGENCIA,NAO_EMERGENCIA,lily_toxicosis_cats;polyuria_polydipsia_investigate;reduced_appetite_no_other_signs,2.17
cot_rag_fichas_top3,dev,llama3.2-3b,p60,minor_wound,controle_leve,NAO_EMERGENCIA,EMERGENCIA,minor_wound;kennel_cough_mild;hypoglycemia_toy_puppy,2.31
cot_rag_fichas_top3,dev,llama3.2-3b,p61,periodontal_disease_mild,controle_leve,NAO_EMERGENCIA,NAO_EMERGENCIA,periodontal_disease_mild;gastrointestinal_foreign_body;lily_toxicosis_cats,2.06
